company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year, price_amount ,price_currency_code
/company/accela-communications,Accela Communications,public_relations,USA,MA,Boston,Southborough,/company/kit-digital,KIT digital,enterprise,CZE,,Prague,Prague,9/9/10,2010-09,2010-Q3,2010,"4,700,000",USD
/company/accelicon-technologies,Accelicon Technologies,,,,unknown,,/company/agilent,Agilent Technologies,biotech,USA,CA,SF Bay,Santa Clara,12/1/11,2011-12,2011-Q4,2011,,USD
/company/accelio-corporation,Accelio Corporation,,AIA,,Ottowa,"Ottowa, ONTARIO",/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,4/15/02,2002-04,2002-Q2,2002,,USD
/company/fasterweb,AcceloWeb,web,,,unknown,,/company/limelightnetworks,Limelight Networks,network_hosting,USA,AZ,Phoenix,Tempe,5/9/11,2011-05,2011-Q2,2011,"20,000,000",USD
/company/accendra,Accendra,software,,,unknown,,/company/globant,Globant,software,ARG,,Buenos Aires,Buenos Aires,6/1/08,2008-06,2008-Q2,2008,,USD
/company/accent-food-services,Accent Food Services,,USA,TX,Austin,Austin,/company/silver-oak-services-partners,Silver Oak Services Partners,,USA,IL,Chicago,Evanston,12/1/08,2008-12,2008-Q4,2008,,USD
/company/accent-on-integration,Accent On Integration,hardware,,,unknown,,/company/iatric-systems,Iatric Systems,hardware,USA,,unknown,Boxford,5/29/13,2013-05,2013-Q2,2013,,USD
/company/accenx-technologies,Accenx Technologies,software,USA,CA,Los Angeles,Irvine,/company/initiate-systems,Initiate Systems,enterprise,USA,IL,Chicago,Chicago,10/1/09,2009-10,2009-Q4,2009,,USD
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,/company/artemis-international,Artemis International,,USA,TX,Austin,Austin,10/9/12,2012-10,2012-Q4,2012,,USD
/company/accept-com,Accept.Com,,,,unknown,,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,6/11/99,1999-06,1999-Q2,1999,,USD
/company/acceptys,Acceptys,biotech,USA,NJ,Sparta,Sparta,/company/patrys,Patrys,biotech,AUS,,Melbourne,"Melbourne, VIC",10/27/08,2008-10,2008-Q4,2008,"2,820,000",USD
/company/accero,Accero,,,,unknown,,/company/sumtotal-systems,SumTotal Systems,enterprise,USA,FL,Gainesville,Gainesville,7/7/11,2011-07,2011-Q3,2011,,USD
/company/accertify,Accertify,security,USA,IL,Chicago,Itasca,/company/americanexpress,American Express,other,USA,,TBD,,11/1/10,2010-11,2010-Q4,2010,"150,000,000",USD
/company/access-communications,Access Communications,public_relations,USA,CA,SF Bay,San Francisco,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,8/19/13,2013-08,2013-Q3,2013,"40,000,000",USD
/company/access-data,Access Data,network_hosting,,,unknown,,/company/broadridge,Broadridge,enterprise,,,unknown,,5/21/09,2009-05,2009-Q2,2009,"45,000,000",USD
/company/access-litigation-support-services,ACCESS Litigation Support Services,software,USA,DC,Washington DC,Washington,/company/edmond-scientific,Edmond Scientific,enterprise,USA,VA,Washington DC,Fairfax,8/25/08,2008-08,2008-Q3,2008,,USD
/company/access-northeast,Access Northeast,network_hosting,USA,MA,Boston,Marlborough,/company/xand,Xand,software,USA,NY,New York,Hawthorne,4/3/12,2012-04,2012-Q2,2012,,USD
/company/access360,Access360,,,,unknown,,/company/ibm,IBM,software,USA,NY,New York,Armonk,9/2/02,2002-09,2002-Q3,2002,,USD
/company/accessflow,AccessFlow,consulting,USA,CA,Sacramento,Sacramento,/company/inx,INX,network_hosting,USA,TX,Houston,Houston,6/9/08,2008-06,2008-Q2,2008,"7,350,000",USD
/company/acclaim-games,Acclaim Games,games_video,,,unknown,,/company/playdom,Playdom,games_video,USA,CA,SF Bay,Palo Alto,5/18/10,2010-05,2010-Q2,2010,,USD
/company/acclarent,Acclarent,biotech,USA,CA,SF Bay,Menlo Park,/company/johnson-johnson,Johnson & Johnson,biotech,USA,NJ,New Brunswick,New Brunswick,12/17/09,2009-12,2009-Q4,2009,"785,000,000",USD
/company/acclipse,Acclipse,software,NZL,,Christchurch,Christchurch,/company/wolters-kluwer,Wolters Kluwer,,NLD,,Netherlands - Other,,7/12/12,2012-07,2012-Q3,2012,,USD
/company/accoleo,Accoleo,,,,unknown,,/company/airbnb,Airbnb,travel,USA,CA,SF Bay,San Francisco,6/1/11,2011-06,2011-Q2,2011,,USD
/company/accomplice,Accomplice,software,USA,CA,SF Bay,Palo Alto,/company/vertabase,Vertabase,software,USA,MI,Detroit,Southfield,7/1/08,2008-07,2008-Q3,2008,,USD
/company/accord-technologies,Accord Technologies,,AUS,,Balcatta,Balcatta,/company/hostech,Hostech,,AUS,,Australia - Other,,4/23/10,2010-04,2010-Q2,2010,,USD
/company/accordent-technologies,Accordent Technologies,,USA,CA,Los Angeles,El Segundo,/company/polycom-2,Polycom,enterprise,USA,CA,SF Bay,San Jose,3/23/11,2011-03,2011-Q1,2011,,USD
/company/accovia,Accovia,,,,unknown,,/company/acceo-solutions,ACCEO Solutions,software,CAN,,Montreal,Montreal,1/1/06,2006-01,2006-Q1,2006,,USD
/company/accu-time-systems,Accu-Time Systems,,USA,CT,Ellington,Ellington,/company/amano-usa-holdings,Amano USA Holdings,,USA,NJ,Roseland,Roseland,3/2/10,2010-03,2010-Q1,2010,,USD
/company/accugenix,Accugenix,biotech,USA,DE,Willmington,Newark,/company/charles-river-laboratories-international,Charles River Laboratories International,biotech,USA,MA,Boston,Wilmington,8/29/12,2012-08,2012-Q3,2012,,USD
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,/company/itc,ITC,biotech,,,unknown,,8/30/13,2013-08,2013-Q3,2013,,USD
/company/accupost-corporation,Accupost Corporation,software,USA,CO,Denver,Littleton,/company/transunion,TransUnion,legal,USA,IL,Chicago,Chicago,9/2/04,2004-09,2004-Q3,2004,,USD
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,/company/becton-dickinson-and-company,"(Becton, Dickinson and Company)",,,,unknown,,3/18/11,2011-03,2011-Q1,2011,,USD
/company/acerno,acerno,web,USA,NY,New York,New York,/company/akamai-technologies,Akamai Technologies,enterprise,USA,MA,Boston,Cambridge,10/21/08,2008-10,2008-Q4,2008,"95,000,000",USD
/company/acess-company,Acess Company,,,,unknown,,/company/owlparrot,Owlparrot,mobile,USA,CA,Sacramento,Sacramento,6/14/11,2011-06,2011-Q2,2011,,USD
/company/aceva-technologies,Aceva Technologies,software,USA,CA,SF Bay,San Mateo,/company/sungard,SunGard,software,USA,PA,Philadelphia,Wayne,2/15/07,2007-02,2007-Q1,2007,,USD
/company/achex,Achex,,,,unknown,,/company/first-data-corporation,First Data Corporation,other,USA,GA,Atlanta,Atlanta,7/1/01,2001-07,2001-Q3,2001,"32,000,000",USD
/company/acme-building-brands,Acme Building Brands,,,,unknown,,/company/berkshire-hathaway-corp,Berkshire Hathaway Corp.,,USA,NE,Omaha,Omaha,8/1/00,2000-08,2000-Q3,2000,,USD
/company/acme-packet,Acme Packet,network_hosting,USA,MA,Boston,Bedford,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2/4/13,2013-02,2013-Q1,2013,,USD
/company/acopia-networks,Acopia Networks,,USA,MA,Boston,Lowell,/company/f5-networks,F5 Networks,other,USA,WA,Seattle,Seattle,8/6/07,2007-08,2007-Q3,2007,"210,000,000",USD
/company/acquity-group,Acquity Group,ecommerce,USA,IL,Chicago,Chicago,/company/accenture,Accenture,consulting,USA,CA,San Diego,San Diego,5/19/13,2013-05,2013-Q2,2013,"316,000,000",USD
/company/acrobot,Acrobot,,GBR,,London,Elstree,/company/stanmore-implants,Stanmore Implants Worldwide,biotech,GBR,,London,Elstree,10/14/10,2010-10,2010-Q4,2010,,USD
/company/acs-uk,Acs (UK),,,,unknown,,/company/dell,Dell,hardware,USA,TX,Austin,Round Rock,11/14/06,2006-11,2006-Q4,2006,,USD
/company/act-software,ACT! Software,,,,unknown,,/company/interact-commerce,Interact Commerce,software,USA,AZ,Phoenix,Scottsdale,1/17/00,2000-01,2000-Q1,2000,"50,000,000",USD
/company/actacell,Actacell,cleantech,USA,TX,Austin,Austin,/company/contour-energy-systems,Contour Energy Systems,cleantech,USA,CA,Los Angeles,Azusa,9/6/12,2012-09,2012-Q3,2012,,USD
/company/actagene-oncology,Actagene Oncology,biotech,,,unknown,,/company/ignyta,Ignyta,biotech,USA,CA,San Diego,San Diego,5/20/13,2013-05,2013-Q2,2013,,USD
/company/acteea,Acteea,,,,unknown,,/company/pivotlink-formerly-seatab,PivotLink,software,USA,CA,SF Bay,San Francisco,1/16/12,2012-01,2012-Q1,2012,,USD
/company/acteksoft,ActekSoft,software,USA,AL,Birmingham,Birmingham,/company/callidus-software,CallidusCloud,software,USA,CA,SF Bay,Pleasanton,1/11/10,2010-01,2010-Q1,2010,,USD
/company/actiepagina,Actiepagina,other,NLD,,Hilversum,Hilversum,/company/whale-shark-media,"RetailMeNot, Inc.",web,USA,TX,Austin,Austin,3/13/13,2013-03,2013-Q1,2013,,USD
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,/company/boehringer-ingelheim,Boehringer Ingelheim,biotech,DEU,,Ingelheim,Ingelheim,6/17/08,2008-06,2008-Q2,2008,"515,000,000",USD
/company/action-climbing-frames,Action Climbing Frames,,,,unknown,,/company/big-game-hunters,Big Game Hunters,ecommerce,GBR,,London,Oxfordshire,4/1/07,2007-04,2007-Q2,2007,"160,000",GBP
/company/actionengine,Action Engine,mobile,USA,WA,Seattle,Bellevue,/company/mobui,Mobui,mobile,USA,WA,Seattle,Redmond,10/13/08,2008-10,2008-Q4,2008,,USD
/company/actiontop-electronics,Actiontop Electronics,,CHN,,Shenzhen,Shenzhen,/company/cantronic-systems,Cantronic Systems,,CAN,,Coquitlam,"Coquitlam, BC",6/30/10,2010-06,2010-Q2,2010,"3,400,000",CAD
/company/activa-live,Activa Live,,USA,MI,Detroit,St. Clair Shores,/company/salesforce,Salesforce,enterprise,USA,CA,SF Bay,San Francisco,9/24/10,2010-09,2010-Q3,2010,,USD
/company/active-data-services,Active Data Services,,USA,NC,Raleigh-Durham,Morrisville,/company/diversified-information-technologies,Diversified Information Technologies,,USA,PA,Scranton,Scranton,10/8/09,2009-10,2009-Q4,2009,,USD
/company/active-reasoning,Active Reasoning,software,USA,CA,SF Bay,San Mateo,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,9/30/07,2007-09,2007-Q3,2007,,USD
/company/active-voice-corporation,Active Voice Corporation,public_relations,USA,WA,Seattle,Seattle,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,11/10/00,2000-11,2000-Q4,2000,,USD
/company/activecause,ActiveCause,web,USA,NY,New York,New York,/company/ingk-labs,Ingk Labs,news,USA,NY,New York,New York,9/13/11,2011-09,2011-Q3,2011,,USD
/company/activemedia,ActiveMedia,,CAN,,Quebec,Quebec,/company/acceo-solutions,ACCEO Solutions,software,CAN,,Montreal,Montreal,1/1/10,2010-01,2010-Q1,2010,,USD
/company/activeviews,ActiveViews,,,,unknown,,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,4/26/04,2004-04,2004-Q2,2004,,USD
/company/activeweave,Activeweave,web,,,unknown,,/company/twelvefoldmedia,Twelvefold Media,advertising,USA,CA,SF Bay,San Francisco,4/1/08,2008-04,2008-Q2,2008,,USD
/company/actividentity,ActivIdentity,enterprise,USA,CA,SF Bay,Fremont,/company/hid-global,HID Global,enterprise,USA,CA,Los Angeles,Irvine,12/16/10,2010-12,2010-Q4,2010,,USD
/company/actix,Actix,mobile,GBR,,London,London,/company/amdocs,Amdocs,web,,,unknown,,9/3/13,2013-09,2013-Q3,2013,"120,000,000",USD
/company/acton-pharmaceuticals,Acton Pharmaceuticals,biotech,USA,MA,Boston,Marlborough,/company/meda,Meda,biotech,SWE,,Solna,Solna,8/30/13,2013-08,2013-Q3,2013,"135,000,000",USD
/company/actona-technologies,Actona Technologies,,USA,CA,SF Bay,Los Gatos,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,6/29/04,2004-06,2004-Q2,2004,,USD
/company/actual-systems,Actual Systems,,GBR,,Lothian,Lothian,/company/solera-holdings,Solera Holdings,software,USA,CA,San Diego,San Diego,5/29/12,2012-05,2012-Q2,2012,,USD
/company/acuity-solutions,Acuity Solutions,security,USA,NV,Las Vegas,Las Vegas,/company/fishnet-security,FishNet Security,security,USA,KS,Kansas City,Overland Park,3/19/09,2009-03,2009-Q1,2009,,USD
/company/acumem,Acumem,software,SWE,,Uppsala,Uppsala,/company/rogue-wave-software,Rogue Wave Software,software,USA,CO,Denver,Boulder,10/4/10,2010-10,2010-Q4,2010,,USD
/company/acumen-pm,Acumen PM,software,USA,TX,Austin,Austin,/company/deltek,Deltek,software,USA,VA,Washington DC,Herndon,7/15/13,2013-07,2013-Q3,2013,,USD
/company/acuo-technologies,Acuo Technologies,,USA,MN,Minneapolis,Bloomington,/company/lexmark,Lexmark,hardware,USA,KY,Lexington,Lexington,1/2/13,2013-01,2013-Q1,2013,,USD
/company/ad-infuse,Ad Infuse,advertising,USA,CA,SF Bay,San Francisco,/company/velti,Velti,mobile,USA,CA,SF Bay,San Francisco,5/12/09,2009-05,2009-Q2,2009,,USD
/company/ad2games,Ad2Games,,,,unknown,,/company/hitfox-group,HitFox Group,games_video,DEU,,Berlin,Berlin,2/8/12,2012-02,2012-Q1,2012,,USD
/company/adam-internet,Adam Internet,software,AUS,,unknown,South Australia,/company/iinet,iiNet,semiconductor,AUS,,Australia - Other,,8/5/13,2013-08,2013-Q3,2013,"60,000,000",USD
/company/adanet,AdaNet,network_hosting,USA,OK,Ada,Ada,/company/sitestar,Sitestar,network_hosting,USA,VA,Lynchburg,Lynchburg,6/9/08,2008-06,2008-Q2,2008,,USD
/company/adap-tv,Adap.tv,advertising,USA,CA,SF Bay,San Mateo,/company/aol,AOL,web,USA,NY,New York,New York,8/7/13,2013-08,2013-Q3,2013,"405,000,000",USD
/company/adapt-technologies,Adapt Technologies,,USA,CA,Los Angeles,Pasadena,/company/webvisible,WebVisible,software,USA,CA,Playa VIsta,Playa Vista,11/20/08,2008-11,2008-Q4,2008,,USD
/company/adaptive-real-estate-services,Adaptive Real Estate Services,consulting,USA,CA,Fortuna,Fortuna,/company/vast,Vast,ecommerce,USA,CA,SF Bay,San Francisco,1/10/08,2008-01,2008-Q1,2008,,USD
/company/adaptive-semantics,Adaptive Semantics,enterprise,,,unknown,,/company/huffingtonpost,The Huffington Post,news,USA,NY,New York,New York,6/17/10,2010-06,2010-Q2,2010,,USD
/company/adaptiveads,AdaptiveAds,advertising,USA,CA,SF Bay,San Francisco,/company/glammedia,Glam Media,web,USA,CA,SF Bay,Brisbane,1/29/09,2009-01,2009-Q1,2009,,USD
/company/adaptivity,Adaptivity,enterprise,USA,NC,Charlotte,Charlotte,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,5/15/13,2013-05,2013-Q2,2013,,USD
/company/adaptix,ADAPTIX,public_relations,USA,TX,Dallas,Carrollton,/company/acacia-research,Acacia Research,other,USA,CA,Los Angeles,Newport Beach,1/13/12,2012-01,2012-Q1,2012,"160,000,000",USD
/company/adaptlogic-ab,Adaptlogic AB,,,,unknown,,/company/enreach,Enreach,advertising,FIN,,Helsinki,Helsinki,11/17/11,2011-11,2011-Q4,2011,,USD
/company/adbrite,adBrite,advertising,USA,CA,SF Bay,San Francisco,/company/site-scout,Site Scout,advertising,CAN,,Toronto,Toronto,6/20/13,2013-06,2013-Q2,2013,,USD
/company/adbuyer-com,AdBuyer.com,advertising,USA,NY,New York,New York,/company/mediabank,Mediaocean,software,USA,NY,New York,New York,4/28/11,2011-04,2011-Q2,2011,,USD
/company/adcamp,AdCamp,,,,unknown,,/company/seopult,SeoPult,advertising,RUS,,Moscow,Moscow,10/1/13,2013-10,2013-Q4,2013,,USD
/company/adcamp,AdCamp,,,,unknown,,/company/pult-group,Pult Group,advertising,RUS,,Moscow,Moscow,10/1/13,2013-10,2013-Q4,2013,,USD
/company/adcentricity,ADCentricity,advertising,CAN,,Toronto,Toronto,/company/bee-media,Bee Media,mobile,,,unknown,,4/23/12,2012-04,2012-Q2,2012,,USD
/company/adcombination,AdCombination,advertising,NLD,,Amsterdam,Amsterdam,/company/adviva,Specific Media,advertising,GBR,,London,London,12/1/10,2010-12,2010-Q4,2010,,USD
/company/add-on-exchange,Add-on Exchange,web,USA,NY,New York,New York,/company/goip-global,GoIP Global,web,USA,NY,New York,New York,11/19/10,2010-11,2010-Q4,2010,,USD
/company/addme,AddMe,web,,,unknown,,/company/trellian,Trellian,advertising,AUS,,Beaumaris,Beaumaris,4/10/08,2008-04,2008-Q2,2008,,USD
/company/addrenex-pharmaceuticals,Addrenex Pharmaceuticals,,,,unknown,,/company/sciele-pharma,Sciele Pharma,biotech,USA,GA,Atlanta,Atlanta,11/16/09,2009-11,2009-Q4,2009,"29,000,000",USD
/company/addressdoctor,AddressDoctor,software,,,unknown,,/company/informatica,Informatica,software,USA,CA,SF Bay,Redwood City,6/2/09,2009-06,2009-Q2,2009,,USD
/company/add-to-any,AddToAny,public_relations,USA,CA,SF Bay,San Francisco,/company/ador,ADOR,news,USA,WA,Seattle,Seattle,7/12/11,2011-07,2011-Q3,2011,,USD
/company/addval-technology,AddVal Technology,,USA,CA,SF Bay,Cupertino,/company/accenture,Accenture,consulting,USA,CA,San Diego,San Diego,5/1/08,2008-05,2008-Q2,2008,,USD
/company/adea,Adea,consulting,USA,TX,Dallas,Irving,/company/valtech,Valtech,software,FRA,,Paris,Paris,12/22/10,2010-12,2010-Q4,2010,"39,000,000",USD
/company/adecn,AdECN,advertising,USA,CA,Santa Barbara,Carpinteria,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,7/26/07,2007-07,2007-Q3,2007,,USD
/company/adelphia-communications,Adelphia Communications,,,,unknown,,/company/comcast,Comcast,games_video,USA,PA,Philadelphia,Philadelphia,7/31/06,2006-07,2006-Q3,2006,,USD
/company/adengage,AdEngage,web,USA,CA,Los Angeles,El Segundo,/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,10/1/08,2008-10,2008-Q4,2008,,USD
/company/adenyo,Adenyo,mobile,CAN,,Toronto,"Toronto, Ontario",/company/voltari,Voltari,advertising,USA,NY,New York,New York,1/31/11,2011-01,2011-Q1,2011,"100,000,000",USD
/company/adept-cloud,Adept Cloud,enterprise,USA,CA,SF Bay,San Mateo,/company/hightail,Hightail,network_hosting,USA,CA,SF Bay,Campbell,9/17/13,2013-09,2013-Q3,2013,,USD
/company/adeptol,Adeptol,software,USA,CA,SF Bay,Santa Clara,/company/accusoft-pegasus-2,Accusoft Pegasus,,,,unknown,,10/3/11,2011-10,2011-Q4,2011,,USD
/company/adeptra,Adeptra,public_relations,USA,CT,New York,Norwalk,/company/fair-isaac-corporation,FICO (Fair Isaac Corporation),software,USA,MN,Minneapolis,Minneapolis,8/16/12,2012-08,2012-Q3,2012,"115,000,000",USD
/company/aderant,ADERANT,software,USA,GA,Atlanta,Atlanta,/company/bigwords-com,BIGWORDS.com,search,USA,MD,Washington DC,Annapolis,11/3/08,2008-11,2008-Q4,2008,,USD
/company/adesta,Adesta,,,,unknown,,/company/g4s,G4S,security,GBR,,London,West Sussex,11/17/09,2009-11,2009-Q4,2009,"66,000,000",USD
/company/adesta-assets,Adesta Assets,,,,unknown,,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,9/1/08,2008-09,2008-Q3,2008,,USD
/company/adfunky,Adfunky,,,,unknown,,/company/batanga,Batanga Media,advertising,USA,FL,Miami,Coral Gables,6/7/11,2011-06,2011-Q2,2011,,USD
/company/adgrok,AdGrok,advertising,USA,CA,SF Bay,San Francisco,/company/twitter,Twitter,social,USA,CA,SF Bay,San Francisco,5/31/11,2011-05,2011-Q2,2011,"10,000,000",USD
/company/adherence-technologies,Adherence Technologies,,,,unknown,,/company/vocollect,Vocollect,hardware,USA,PA,Pittsburg,Pittsburgh,1/1/06,2006-01,2006-Q1,2006,,USD
/company/adhubs,adHUBS,,USA,CA,SF Bay,San Ramon,/company/reply-com,Reply! Inc.,advertising,USA,CA,SF Bay,San Ramon,2/4/11,2011-02,2011-Q1,2011,,USD
/company/aditime,ADI Time,web,USA,RI,Warwick,Warwick,/company/asure-software,Asure Software,software,USA,TX,Austin,Austin,10/3/11,2011-10,2011-Q4,2011,,USD
/company/adiana,Adiana,biotech,USA,CA,SF Bay,Redwood City,/company/cytyc,Cytyc,biotech,USA,MA,Boston,Marlborough,2/26/07,2007-02,2007-Q1,2007,"215,000,000",USD
/company/adify,Adify,advertising,USA,CA,SF Bay,San Bruno,/company/cox-enterprises,Cox Enterprises,,USA,GA,Atlanta,Atlanta,4/28/08,2008-04,2008-Q2,2008,"300,000,000",USD
/company/adility,Adility,advertising,USA,CA,SF Bay,San Francisco,/company/incomm,InComm,ecommerce,USA,GA,Atlanta,Atlanta,12/1/12,2012-12,2012-Q4,2012,,USD
/company/adinterax,AdInterax,,USA,CA,SF Bay,Sunnyvale,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,10/1/06,2006-10,2006-Q4,2006,,USD
/company/ad-network-adisn,Adisn,advertising,USA,CA,Los Angeles,Woodland Hills,/company/crowdgather,CrowdGather,web,USA,CA,Los Angeles,Woodland Hills,6/10/10,2010-06,2010-Q2,2010,"5,500,000",USD
/company/adjacency,Adjacency,,,,unknown,,/company/sapient,Sapient,enterprise,USA,MA,Boston,Boston,1/1/99,1999-01,1999-Q1,1999,,USD
/company/adjitsu,AdJitsu,,USA,CA,SF Bay,Palo Alto,/company/amobee,Amobee,advertising,USA,CA,SF Bay,Redwood City,5/8/12,2012-05,2012-Q2,2012,,USD
/company/adjuice-ltd,AdJuice,advertising,GBR,,Camberley,Camberley,/company/beyond-commerce,Beyond Commerce,advertising,USA,NV,Las Vegas,Henderson,5/4/10,2010-05,2010-Q2,2010,,USD
/company/adjustware,Adjustware,,,,unknown,,/company/aitoc,AITOC,ecommerce,,,unknown,,11/2/09,2009-11,2009-Q4,2009,,USD
/company/adku,Adku,software,USA,CA,SF Bay,San Francisco,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,2/3/12,2012-02,2012-Q1,2012,,USD
/company/admarvel,AdMarvel,advertising,USA,CA,SF Bay,San Mateo,/company/opera-software,Opera Software,software,NOR,,Oslo,Oslo,1/20/10,2010-01,2010-Q1,2010,"8,000,000",USD
/company/admax-network,Admax Network,advertising,SGP,,Singapore,Singapore,/company/komli-media,Komli Media,advertising,IND,,Mumbai,Mumbai,2/1/12,2012-02,2012-Q1,2012,,USD
/company/admeld,Admeld,advertising,USA,NY,New York,New York,/company/google,Google,search,USA,CA,SF Bay,Mountain View,6/1/11,2011-06,2011-Q2,2011,"400,000,000",CAD
/company/administrative-partners,Administrative Partners,,USA,FL,Tampa,Tampa,/company/tribridge,Tribridge,software,USA,FL,Tampa,Tampa,7/4/08,2008-07,2008-Q3,2008,,USD
/company/adminserver,AdminServer,software,USA,PA,Philadelphia,Chester,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,5/1/08,2008-05,2008-Q2,2008,,USD
/company/admmicro,ADMMicro,hardware,USA,VA,Roanoke,Roanoke,/company/gridpoint,GridPoint,cleantech,USA,VA,Washington DC,Arlington,11/9/09,2009-11,2009-Q4,2009,,USD
/company/admob,AdMob,advertising,USA,CA,SF Bay,Mountain View,/company/google,Google,search,USA,CA,SF Bay,Mountain View,11/9/09,2009-11,2009-Q4,2009,"750,000,000",USD
/company/admovate,Admovate,,USA,CA,SF Bay,Mountain View,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,7/17/13,2013-07,2013-Q3,2013,,USD
/company/adnagen,AdnaGen,biotech,DEU,,Langenhagen,Langenhagen,/company/oncovista-innovative-therapies,OncoVista Innovative Therapies,biotech,USA,TX,San Antonio,San Antonio,6/18/08,2008-06,2008-Q2,2008,,USD
