company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,
/company/akimbo,Akimbo,games_video,USA,CA,SF Bay,San Mateo,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-c+,6/1/06,2006-06,2006-Q2,2006,"15,500,000",
/company/onnetworks,On Networks,games_video,USA,TX,Austin,Austin,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-a,11/1/06,2006-11,2006-Q4,2006,"4,000,000",
/company/onnetworks,On Networks,games_video,USA,TX,Austin,Austin,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-b,11/1/07,2007-11,2007-Q4,2007,"12,000,000",
/company/vobile,Vobile,web,USA,CA,SF Bay,Santa Clara,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-a,11/1/07,2007-11,2007-Q4,2007,"10,000,000",
/company/akimbo,Akimbo,games_video,USA,CA,SF Bay,San Mateo,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-c+,2/29/08,2008-02,2008-Q1,2008,"4,000,000",
/company/sometrics,Sometrics,games_video,USA,CA,Los Angeles,El Segundo,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-a,5/14/08,2008-05,2008-Q2,2008,"1,550,000",
/company/zvents,Zvents,web,USA,CA,SF Bay,San Mateo,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-b,9/30/08,2008-09,2008-Q3,2008,"24,000,000",
/company/vlingo,Vlingo,mobile,USA,MA,Boston,Cambridge,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,venture,9/16/09,2009-09,2009-Q3,2009,,
/company/picochip,picoChip,software,GBR,,Bath,Bath,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-c+,11/18/09,2009-11,2009-Q4,2009,"20,000,000",
/company/pathfire,Pathfire,software,USA,CA,Roswell,Roswell,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,venture,1/3/07,2007-01,2007-Q1,2007,"2,000,000",
/company/startx,StartX,nonprofit,USA,CA,SF Bay,Palo Alto,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,venture,2/7/13,2013-02,2013-Q1,2013,"400,000",
/company/istreamplanet,iStreamPlanet,games_video,USA,NV,Las Vegas,Las Vegas,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,series-a,3/20/13,2013-03,2013-Q1,2013,,
/company/wilocity,Wilocity,semiconductor,ISR,,Caesarea,Caesarea,/company/atheros-communications,Atheros Communications,,,,unknown,,venture,10/17/13,2013-10,2013-Q4,2013,"35,000,000",
/company/larotec,Larotec,software,ISR,,Petach - Tikva,Petach Tikva,/company/athlone-global-security,Athlone Global Security,,ISR,,Petach - Tikva,Petach Tikva,venture,2/4/08,2008-02,2008-Q1,2008,"3,000,000",
/company/persay,PerSay,software,USA,NY,New York,New York,/company/athlone-global-security,Athlone Global Security,,ISR,,Petach - Tikva,Petach Tikva,venture,9/1/06,2006-09,2006-Q3,2006,"2,300,000",
/company/evigilo,eVigilo,messaging,GBR,,London,London,/company/athoc,AtHoc,security,USA,CA,SF Bay,San Mateo,series-a,8/25/11,2011-08,2011-Q3,2011,"3,000,000",
/company/node1,Node1,software,NLD,,Amsterdam,Amsterdam,/company/atisco-and-associates,Atisco and associates,,,,unknown,,angel,3/1/13,2013-03,2013-Q1,2013,,
/company/verizon,"Verizon Communications, Inc.",mobile,USA,NY,New York,New York,/company/atlantic-tele-network,Atlantic Tele-Network,network_hosting,USA,MA,Boston,Salem,other,1/26/10,2010-01,2010-Q1,2010,"150,000,000",
/company/youboox,Youboox,web,FRA,,Paris,Paris,/company/atlas-editions,Atlas Editions,,,,unknown,,angel,9/24/13,2013-09,2013-Q3,2013,"1,415,260",
/company/ajax-cloud9-ide,Cloud9 IDE,enterprise,USA,CA,SF Bay,San Francisco,/company/atlassian,Atlassian,enterprise,AUS,,Sydney,Sydney,series-a,6/21/11,2011-06,2011-Q2,2011,"5,550,000",
/company/socialcam,Socialcam,mobile,USA,CA,Santa Clara County,Santa Clara County,/company/atom-factory,Atom Factory,games_video,USA,CA,Los Angeles,Culver City,angel,4/30/12,2012-04,2012-Q2,2012,,
/company/tuition-io,Tuition.io,finance,USA,CA,Los Angeles,Santa Monica,/company/atom-factory,Atom Factory,games_video,USA,CA,Los Angeles,Culver City,angel,2/28/13,2013-02,2013-Q1,2013,"1,000,000",
/company/endoluminal-sciences,Endoluminal Sciences,biotech,AUS,,Sydney,Sydney,/company/atp-innovations,ATP Innovations,other,,,unknown,,series-a,7/22/13,2013-07,2013-Q3,2013,"2,500,000",
/company/elastagen,Elastagen,biotech,AUS,,Eveleigh,Eveleigh,/company/atp-innovations,ATP Innovations,other,,,unknown,,series-a,7/22/13,2013-07,2013-Q3,2013,"2,000,000",
/company/ticketea,ticketea,ecommerce,ESP,,Madrid,Madrid,/company/atrapalo,Atrapalo,,ESP,,Barcelona,Barcelona,series-a,12/1/10,2010-12,2010-Q4,2010,"1,450,000",
/company/ganymed-pharmaceuticals,Ganymed Pharmaceuticals,biotech,DEU,,Mainz,Mainz,/company/ats-beteiligungsverwaltung,ATS Beteiligungsverwaltung,,,,unknown,,series-c+,11/18/13,2013-11,2013-Q4,2013,"57,897,000",
/company/paymey,PAYMEY,other,DEU,,Berlin,Berlin,/company/attentra-gmbh,attentra GmbH,,,,unknown,,angel,7/1/13,2013-07,2013-Q3,2013,,
/company/m-setek,M.Setek,semiconductor,JPN,,Taito-ku,"Taito-ku, Tokyo",/company/au-optronics,AU Optronics,semiconductor,TWN,,Hsinchu,Hsinchu,venture,1/29/10,2010-01,2010-Q1,2010,"540,000,000",
/company/monoco-inc,"Monoco, Inc.",ecommerce,JPN,,Tokyo,Tokyo,/company/aucfan,Aucfan,ecommerce,JPN,,Tokyo,Tokyo,angel,8/26/10,2010-08,2010-Q3,2010,"118,000",
/company/casterstats,CasterStats,software,BEL,,Liege,Liege,/company/audilion,Audilion,,,,unknown,,angel,10/15/09,2009-10,2009-Q4,2009,"631,720",
/company/rx-networks,Rx Networks,software,CAN,,Vancouver,Vancouver,/company/audiovox-canada,Audiovox Canada,,,,unknown,,series-b,12/16/08,2008-12,2008-Q4,2008,"1,850,000",
/company/applyinc-com,ApplyInc.com,real_estate,USA,NY,New York,New York,/company/aurelian-global,Aurelian Global,,,,unknown,,angel,2/15/13,2013-02,2013-Q1,2013,"125,000",
/company/savemeeting,SaveMeeting,enterprise,ESP,,Madrid,Madrid,/company/auren,AUREN,,,,unknown,,angel,11/30/11,2011-11,2011-Q4,2011,"161,016",
/company/taggify,Taggify,advertising,ARG,,Buenos Aires,Buenos Aires,/company/aurus-vc,Aurus VC,,,,unknown,,series-a,3/1/12,2012-03,2012-Q1,2012,"1,000,000",
/company/diagnosia,Diagnosia,search,AUT,,Vienna,Vienna,/company/austrian-research-institute-ffg,Austrian research institute FFG,,,,unknown,,angel,10/9/13,2013-10,2013-Q4,2013,"1,350,000",
/company/miracor-medical-systems,Miracor Medical Systems,medical,AUT,,Vienna,Vienna,/company/austrian-research-promotion-agency,Austrian Research Promotion Agency,,,,unknown,,other,2/28/12,2012-02,2012-Q1,2012,"3,500,000",
/company/autoweb-inc,"AutoWeb, Inc.",advertising,USA,FL,Miami,MIAMI,/company/autobytel-com-inc,Autobytel.com,software,USA,CA,Los Angeles,Irvine,series-a,9/18/13,2013-09,2013-Q3,2013,"2,500,000",
/company/onlive,OnLive,games_video,USA,CA,SF Bay,Palo Alto,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,series-c+,9/30/09,2009-09,2009-Q3,2009,,
/company/vela-systems,Vela Systems,software,USA,MA,Boston,Burlington,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,series-b,9/2/10,2010-09,2010-Q3,2010,"6,000,000",
/company/gehry-technologies,Gehry Technologies,consulting,USA,CA,Los Angeles,Los Angeles,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,series-b,12/6/11,2011-12,2011-Q4,2011,"10,500,000",
/company/bolt-io,Bolt.io,finance,USA,MA,Boston,Boston,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,venture,2/20/13,2013-02,2013-Q1,2013,"3,900,000",
/company/deviantart,deviantART,web,USA,CA,Los Angeles,Hollywood,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,series-b,9/26/13,2013-09,2013-Q3,2013,"10,037,704",
/company/onlocal,OwnLocal,advertising,USA,TX,Austin,Austin,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,angel,6/28/10,2010-06,2010-Q2,2010,"1,000,000",
/company/wp-engine,WP Engine,network_hosting,USA,TX,Austin,Austin,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,series-a,11/15/11,2011-11,2011-Q4,2011,"1,200,000",
/company/zippykid,ZippyKid,network_hosting,USA,TX,San Antonio,San Antonio,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,angel,11/1/12,2012-11,2012-Q4,2012,,
/company/autoref-com,AutoRef.com,web,USA,CA,Los Angeles,Santa Monica,/company/autoscout24,AutoScout24,,,,unknown,,angel,4/12/13,2013-04,2013-Q2,2013,"850,000",
/company/adc-therapeutics,ADC Therapeutics,biotech,SWZ,,TBD,Lausanne,/company/auven-therapeutics,Auven Therapeutics,,,,unknown,,venture,10/16/13,2013-10,2013-Q4,2013,"40,000,000",
/company/stion-corporation,Stion,cleantech,USA,CA,SF Bay,San Jose,/company/avaco,AVACO,,,,unknown,,venture,12/20/11,2011-12,2011-Q4,2011,"130,000,000",
/company/mythos,Mythos,ecommerce,ESP,,Barcelona,Barcelona,/company/avalis,Avalis,,,,unknown,,angel,6/1/10,2010-06,2010-Q2,2010,"97,240",
/company/antvoice,AntVoice,software,FRA,,Paris,Paris,/company/avanquest-software,Avanquest Software,software,FRA,,La Garenne Colombes,La Garenne Colombes,venture,6/20/11,2011-06,2011-Q2,2011,"1,067,625",
/company/berggi,Berggi,mobile,USA,CA,SF Bay,Palo Alto,/company/avanzit,Avanzit,software,ESP,,Spain - Other,,venture,8/1/07,2007-08,2007-Q3,2007,"9,000,000",
/company/aventures-capital,AVentures Capital,finance,,,unknown,,/company/aventures-capital,AVentures Capital,finance,,,unknown,,angel,6/30/11,2011-06,2011-Q2,2011,"1,000,000",
/company/coppertino,Coppertino,software,USA,CA,Los Angeles,Los Angeles,/company/aventures-capital,AVentures Capital,finance,,,unknown,,angel,8/26/13,2013-08,2013-Q3,2013,"400,000",
/company/pongo-resume,Pongo Resume,consulting,USA,MA,Northborough,Northborough,/company/avidia-bank,Avidia Bank,other,,,unknown,,venture,5/12/11,2011-05,2011-Q2,2011,"2,000,000",
/company/buildinglayer,BuildingLayer,software,USA,KY,Lexington,Lexington,/company/awesome-inc,Awesome Inc,other,USA,KY,Lexington,Lexington,angel,6/1/11,2011-06,2011-Q2,2011,"20,000",
/company/crambu,Crambu,hospitality,USA,KY,Lexington,Lexington,/company/awesome-inc,Awesome Inc,other,USA,KY,Lexington,Lexington,angel,1/1/12,2012-01,2012-Q1,2012,,
/company/tagapet,TagaPet,pets,USA,KY,Lexington,Lexington,/company/awesome-inc,Awesome Inc,other,USA,KY,Lexington,Lexington,angel,6/1/12,2012-06,2012-Q2,2012,,
/company/fanbouts,Fanbouts,sports,USA,KY,Lexington,Lexington,/company/awesome-inc,Awesome Inc,other,USA,KY,Lexington,Lexington,angel,6/1/12,2012-06,2012-Q2,2012,,
/company/stadionaut,Stadionaut,mobile,USA,KY,Lexington,Lexington,/company/awesome-inc,Awesome Inc,other,USA,KY,Lexington,Lexington,angel,6/1/11,2011-06,2011-Q2,2011,,
/company/asuum,Asuum,ecommerce,DEU,,Berlin,Berlin,/company/axel-springer,Axel Springer,news,DEU,,Berlin,Berlin,angel,10/1/13,2013-10,2013-Q4,2013,"700,000",
/company/nextsocial,nextsocial,ecommerce,DEU,,Berlin,Berlin,/company/axel-springer,Axel Springer,news,DEU,,Berlin,Berlin,angel,6/10/13,2013-06,2013-Q2,2013,,
/company/cartmi,cartmi,ecommerce,DEU,,Berlin,Berlin,/company/axel-springer,Axel Springer,news,DEU,,Berlin,Berlin,angel,10/1/13,2013-10,2013-Q4,2013,,
/company/veterancentral-com,VeteranCentral.com,social,USA,DC,Washington DC,Washington,/company/axhill-llc,AxHill LLC,,,,unknown,,angel,6/15/11,2011-06,2011-Q2,2011,"150,000",
/company/opanga-networks,Opanga Networks,mobile,USA,WA,Seattle,Seattle,/company/axtel-s-a-b-de-c-v,Axtel S.A.B. de C.V,mobile,MEX,,San Pedro Garza Garcia,San Pedro Garza Garcia,series-a,9/2/10,2010-09,2010-Q3,2010,"5,500,000",
/company/clerk,Clerk,software,CHL,,Vina del Mar,Vina del Mar,/company/ayerviernes-s-a,AyerViernes S.A.,software,CHL,,ViÌ±a del Mar,ViÌ±a del Mar,angel,3/1/10,2010-03,2010-Q1,2010,"110,000",
/company/a-list-games,[a]list games,games_video,,,unknown,,/company/ayzenberg-group,Ayzenberg Group,,USA,CA,Los Angeles,Pasadena,series-a,11/21/11,2011-11,2011-Q4,2011,"9,300,000",
/company/blogic,Blogic,software,USA,AZ,Phoenix,Scottsdale,/company/az-disruptors,AZ Disruptors,,,,unknown,,angel,6/15/11,2011-06,2011-Q2,2011,"20,000",
/company/socset,Socset.,analytics,AZE,,Baku,Baku,/company/azercell,Azercell,,,,unknown,,angel,12/13/13,2013-12,2013-Q4,2013,"10,000",
/company/oqo,OQO,mobile,USA,CA,SF Bay,San Francisco,/company/azure-capital-partners,Azure Capital Partners,,,,unknown,,series-c+,10/1/03,2003-10,2003-Q4,2003,"13,200,000",
/company/hiringthing,HiringThing,software,USA,OR,Portland,Portland,/company/babcock-jenkins,Babcock & Jenkins,,,,unknown,,angel,3/1/12,2012-03,2012-Q1,2012,"1,000,000",
/company/robotgalaxy,Robotgalaxy,games_video,USA,NY,New York,New York,/company/bachmann-industries,Bachmann Industries,,USA,PA,Philadelphia,Philadelphia,series-b,9/16/08,2008-09,2008-Q3,2008,"5,000,000",
/company/robotgalaxy,Robotgalaxy,games_video,USA,NY,New York,New York,/company/bachmann-industries,Bachmann Industries,,USA,PA,Philadelphia,Philadelphia,series-a,1/1/07,2007-01,2007-Q1,2007,"7,000,000",
/company/uitv,UiTV,public_relations,,,unknown,,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,venture,9/28/08,2008-09,2008-Q3,2008,"15,000,000",
/company/adsit,AdsIt,advertising,CHN,,China - Other,,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,series-a,11/29/07,2007-11,2007-Q4,2007,"5,000,000",
/company/ku6,Ku6,games_video,CHN,,Beijing,Beijing,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,series-a,5/1/07,2007-05,2007-Q2,2007,"10,000,000",
/company/anjuke-com,Anjuke,real_estate,CHN,,Shanghai,Shanghai,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,series-c+,3/8/11,2011-03,2011-Q1,2011,"50,000,000",
/company/qunar-com,Qunar.com,ecommerce,CHN,,Beijing,Beijing,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,venture,6/24/11,2011-06,2011-Q2,2011,"306,000,000",
/company/qunar-com,Qunar.com,ecommerce,CHN,,Beijing,Beijing,/company/baidu,Baidu,search,CHN,,Beijing,Beijing,private-equity,4/14/13,2013-04,2013-Q2,2013,"57,000,000",
/company/joa-oil-gas,JOA Oil & Gas,software,NLD,,Delft,Delft,/company/baker-hughes-nederland-holdings,Baker Hughes Nederland Holdings,,,,unknown,,venture,10/27/09,2009-10,2009-Q4,2009,"7,750,000",
/company/tipping-bucket,Tipping Bucket,enterprise,USA,UT,Salt Lake City,Provo,/company/ballard-center-for-economic-self-reliance,Ballard Center for Economic Self Reliance,,,,unknown,,angel,4/1/09,2009-04,2009-Q2,2009,"22,000",
/company/crossvertise,crossvertise,advertising,DEU,,Munich,MŸnchen,/company/bamboo-ventures,Bamboo Ventures,,,,unknown,,venture,2/3/12,2012-02,2012-Q1,2012,,
/company/onformonics,Onformonics,security,LUX,,Esch-sur-Alzette,Esch-sur-Alzette,/company/bank-of-ireland,Bank of Ireland,,,,unknown,,angel,11/1/09,2009-11,2009-Q4,2009,"888,000",
/company/alcohoot,ALCOHOOT,hardware,USA,NY,New York,New York,/company/bantam-funds,Bantam Funds,,,,unknown,,angel,8/1/12,2012-08,2012-Q3,2012,"100,000",
/company/brightwurks,Help Scout,software,USA,MA,Boston,Boston,/company/bantam-group,Bantam Group,,,,unknown,,angel,10/8/11,2011-10,2011-Q4,2011,"435,000",
/company/libboo,Libboo,web,USA,MA,Boston,Boston,/company/bantam-group,Bantam Group,,,,unknown,,angel,10/3/12,2012-10,2012-Q4,2012,"1,100,000",
/company/timbre,Timbre,mobile,USA,MA,Boston,Cambridge,/company/bantam-group,Bantam Group,,,,unknown,,angel,2/7/13,2013-02,2013-Q1,2013,"360,000",
/company/citynews,CityNews,news,ITA,,Roma,Roma,/company/banzai-ventures,Banzai Ventures,,,,unknown,,angel,1/20/10,2010-01,2010-Q1,2010,"282,640",
/company/feathr,Feathr,mobile,USA,FL,Gainesville,Gainesville,/company/barracuda-networks,Barracuda Networks,security,USA,CA,SF Bay,Campbell,angel,3/7/13,2013-03,2013-Q1,2013,"25,000",
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
